collection_week,Country,total_confirmed_cases,total_recovered,total_deaths,hospital_pk,daily_new_cases,case_fatality_rate,recovery_rate,active_cases,surge_flag
2021-08-24,US,38242044,0,627849,USA_NATIONAL,154460.0,0.0164,0.0,37614195,0
2021-08-25,US,38421014,0,629389,USA_NATIONAL,178970.0,0.0164,0.0,37791625,0
2021-08-26,US,38604788,0,631586,USA_NATIONAL,183774.0,0.0164,0.0,37973202,0
2021-08-27,US,38843468,0,633319,USA_NATIONAL,238680.0,0.0163,0.0,38210149,1
2021-08-28,US,38922361,0,633968,USA_NATIONAL,78893.0,0.0163,0.0,38288393,0
2021-08-29,US,38974376,0,634278,USA_NATIONAL,52015.0,0.0163,0.0,38340098,0
2021-08-30,US,39203590,0,635986,USA_NATIONAL,229214.0,0.0162,0.0,38567604,0
2021-08-31,US,39383534,0,637406,USA_NATIONAL,179944.0,0.0162,0.0,38746128,0
2021-09-01,US,39574045,0,639440,USA_NATIONAL,190511.0,0.0162,0.0,38934605,0
2021-09-02,US,39753168,0,642433,USA_NATIONAL,179123.0,0.0162,0.0,39110735,0
2021-09-03,US,39988600,0,644363,USA_NATIONAL,235432.0,0.0161,0.0,39344237,0
2021-09-04,US,40074511,0,645012,USA_NATIONAL,85911.0,0.0161,0.0,39429499,0
2021-09-05,US,40138014,0,645418,USA_NATIONAL,63503.0,0.0161,0.0,39492596,0
2021-09-06,US,40231755,0,646042,USA_NATIONAL,93741.0,0.0161,0.0,39585713,0
2021-09-07,US,40440928,0,648113,USA_NATIONAL,209173.0,0.016,0.0,39792815,0
2021-09-08,US,40617839,0,650405,USA_NATIONAL,176911.0,0.016,0.0,39967434,0
2021-09-09,US,40784260,0,653620,USA_NATIONAL,166421.0,0.016,0.0,40130640,0
2021-09-10,US,41026278,0,656092,USA_NATIONAL,242018.0,0.016,0.0,40370186,1
2021-09-11,US,41115401,0,656914,USA_NATIONAL,89123.0,0.016,0.0,40458487,0
2021-09-12,US,41163747,0,657284,USA_NATIONAL,48346.0,0.016,0.0,40506463,0
2021-09-13,US,41374525,0,659444,USA_NATIONAL,210778.0,0.0159,0.0,40715081,0
2021-09-14,US,41519932,0,661333,USA_NATIONAL,145407.0,0.0159,0.0,40858599,0
2021-09-15,US,41693180,0,664072,USA_NATIONAL,173248.0,0.0159,0.0,41029108,0
2021-09-16,US,41851957,0,667533,USA_NATIONAL,158777.0,0.0159,0.0,41184424,0
2021-09-17,US,42062812,0,669977,USA_NATIONAL,210855.0,0.0159,0.0,41392835,0
2021-09-18,US,42137785,0,670957,USA_NATIONAL,74973.0,0.0159,0.0,41466828,0
2021-09-19,US,42182658,0,671346,USA_NATIONAL,44873.0,0.0159,0.0,41511312,0
2021-09-20,US,42354453,0,673650,USA_NATIONAL,171795.0,0.0159,0.0,41680803,0
2021-09-21,US,42476185,0,676090,USA_NATIONAL,121732.0,0.0159,0.0,41800095,0
2021-09-22,US,42607532,0,678775,USA_NATIONAL,131347.0,0.0159,0.0,41928757,0
2021-09-23,US,42736691,0,682065,USA_NATIONAL,129159.0,0.016,0.0,42054626,0
2021-09-24,US,42911456,0,684538,USA_NATIONAL,174765.0,0.016,0.0,42226918,0
2021-09-25,US,42971953,0,685375,USA_NATIONAL,60497.0,0.0159,0.0,42286578,0
2021-09-26,US,43026268,0,685943,USA_NATIONAL,54315.0,0.0159,0.0,42340325,0
2021-09-27,US,43182202,0,688208,USA_NATIONAL,155934.0,0.0159,0.0,42493994,0
2021-09-28,US,43294951,0,690710,USA_NATIONAL,112749.0,0.016,0.0,42604241,0
2021-09-29,US,43416335,0,693325,USA_NATIONAL,121384.0,0.016,0.0,42723010,0
2021-09-30,US,43526729,0,696128,USA_NATIONAL,110394.0,0.016,0.0,42830601,0
2021-10-01,US,43681560,0,698275,USA_NATIONAL,154831.0,0.016,0.0,42983285,0
2021-10-02,US,43729766,0,699098,USA_NATIONAL,48206.0,0.016,0.0,43030668,0
2021-10-03,US,43774544,0,699634,USA_NATIONAL,44778.0,0.016,0.0,43074910,0
2021-10-04,US,43917461,0,701556,USA_NATIONAL,142917.0,0.016,0.0,43215905,0
2021-10-05,US,44012688,0,703428,USA_NATIONAL,95227.0,0.016,0.0,43309260,0
2021-10-06,US,44124865,0,706077,USA_NATIONAL,112177.0,0.016,0.0,43418788,0
2021-10-07,US,44226389,0,708540,USA_NATIONAL,101524.0,0.016,0.0,43517849,0
2021-10-08,US,44357811,0,710340,USA_NATIONAL,131422.0,0.016,0.0,43647471,0
2021-10-09,US,44396641,0,710767,USA_NATIONAL,38830.0,0.016,0.0,43685874,0
2021-10-10,US,44436311,0,711244,USA_NATIONAL,39670.0,0.016,0.0,43725067,0
2021-10-11,US,44532374,0,712425,USA_NATIONAL,96063.0,0.016,0.0,43819949,0
2021-10-12,US,44642979,0,714721,USA_NATIONAL,110605.0,0.016,0.0,43928258,0
2021-10-13,US,44751436,0,717929,USA_NATIONAL,108457.0,0.016,0.0,44033507,0
2021-10-14,US,44838377,0,720094,USA_NATIONAL,86941.0,0.0161,0.0,44118283,0
2021-10-15,US,44947848,0,721893,USA_NATIONAL,109471.0,0.0161,0.0,44225955,0
2021-10-16,US,44987629,0,722439,USA_NATIONAL,39781.0,0.0161,0.0,44265190,0
2021-10-17,US,45019279,0,722901,USA_NATIONAL,31650.0,0.0161,0.0,44296378,0
2021-10-18,US,45118220,0,724675,USA_NATIONAL,98941.0,0.0161,0.0,44393545,0
2021-10-19,US,45200123,0,726804,USA_NATIONAL,81903.0,0.0161,0.0,44473319,0
2021-10-20,US,45291728,0,729975,USA_NATIONAL,91605.0,0.0161,0.0,44561753,0
2021-10-21,US,45369795,0,731963,USA_NATIONAL,78067.0,0.0161,0.0,44637832,0
2021-10-22,US,45465743,0,733824,USA_NATIONAL,95948.0,0.0161,0.0,44731919,0
2021-10-23,US,45498148,0,734365,USA_NATIONAL,32405.0,0.0161,0.0,44763783,0
2021-10-24,US,45517308,0,734619,USA_NATIONAL,19160.0,0.0161,0.0,44782689,0
2021-10-25,US,45629868,0,736093,USA_NATIONAL,112560.0,0.0161,0.0,44893775,1
2021-10-26,US,45696522,0,737671,USA_NATIONAL,66654.0,0.0161,0.0,44958851,0
2021-10-27,US,45799081,0,739726,USA_NATIONAL,102559.0,0.0162,0.0,45059355,0
2021-10-28,US,45874170,0,741569,USA_NATIONAL,75089.0,0.0162,0.0,45132601,0
2021-10-29,US,45969273,0,743292,USA_NATIONAL,95103.0,0.0162,0.0,45225981,0
2021-10-30,US,46003562,0,743664,USA_NATIONAL,34289.0,0.0162,0.0,45259898,0
2021-10-31,US,46035880,0,743897,USA_NATIONAL,32318.0,0.0162,0.0,45291983,0
2021-11-01,US,46149131,0,745178,USA_NATIONAL,113251.0,0.0161,0.0,45403953,1
2021-11-02,US,46217861,0,746447,USA_NATIONAL,68730.0,0.0162,0.0,45471414,0
2021-11-03,US,46303454,0,748406,USA_NATIONAL,85593.0,0.0162,0.0,45555048,0
2021-11-04,US,46384890,0,749608,USA_NATIONAL,81436.0,0.0162,0.0,45635282,0
2021-11-05,US,46481747,0,751738,USA_NATIONAL,96857.0,0.0162,0.0,45730009,0
2021-11-06,US,46516602,0,752201,USA_NATIONAL,34855.0,0.0162,0.0,45764401,0
2021-11-07,US,46553426,0,752400,USA_NATIONAL,36824.0,0.0162,0.0,45801026,0
2021-11-08,US,46664172,0,753660,USA_NATIONAL,110746.0,0.0162,0.0,45910512,1
2021-11-09,US,46742530,0,755087,USA_NATIONAL,78358.0,0.0162,0.0,45987443,0
2021-11-10,US,46837597,0,756766,USA_NATIONAL,95067.0,0.0162,0.0,46080831,0
2021-11-11,US,46895239,0,757638,USA_NATIONAL,57642.0,0.0162,0.0,46137601,0
2021-11-12,US,47038738,0,760098,USA_NATIONAL,143499.0,0.0162,0.0,46278640,1
2021-11-13,US,47082685,0,760658,USA_NATIONAL,43947.0,0.0162,0.0,46322027,0
2021-11-14,US,47114595,0,760852,USA_NATIONAL,31910.0,0.0161,0.0,46353743,0
2021-11-15,US,47248634,0,762160,USA_NATIONAL,134039.0,0.0161,0.0,46486474,1
2021-11-16,US,47335899,0,763492,USA_NATIONAL,87265.0,0.0161,0.0,46572407,0
2021-11-17,US,47448735,0,765138,USA_NATIONAL,112836.0,0.0161,0.0,46683597,0
2021-11-18,US,47558567,0,766489,USA_NATIONAL,109832.0,0.0161,0.0,46792078,0
2021-11-19,US,47685434,0,768279,USA_NATIONAL,126867.0,0.0161,0.0,46917155,0
2021-11-20,US,47730790,0,768730,USA_NATIONAL,45356.0,0.0161,0.0,46962060,0
2021-11-21,US,47770619,0,768946,USA_NATIONAL,39829.0,0.0161,0.0,47001673,0
2021-11-22,US,47915235,0,770207,USA_NATIONAL,144616.0,0.0161,0.0,47145028,1
2021-11-23,US,48006579,0,771581,USA_NATIONAL,91344.0,0.0161,0.0,47234998,0
2021-11-24,US,48118158,0,773291,USA_NATIONAL,111579.0,0.0161,0.0,47344867,0
2021-11-25,US,48157477,0,773762,USA_NATIONAL,39319.0,0.0161,0.0,47383715,0
2021-11-26,US,48210898,0,774134,USA_NATIONAL,53421.0,0.0161,0.0,47436764,0
2021-11-27,US,48237436,0,774446,USA_NATIONAL,26538.0,0.0161,0.0,47462990,0
2021-11-28,US,48280582,0,774691,USA_NATIONAL,43146.0,0.016,0.0,47505891,0
2021-11-29,US,48466877,0,776627,USA_NATIONAL,186295.0,0.016,0.0,47690250,1
2021-11-30,US,48583978,0,778263,USA_NATIONAL,117101.0,0.016,0.0,47805715,0
2021-12-01,US,48721085,0,780317,USA_NATIONAL,137107.0,0.016,0.0,47940768,1
2021-12-02,US,48859937,0,784221,USA_NATIONAL,138852.0,0.0161,0.0,48075716,0
2021-12-03,US,49018557,0,785800,USA_NATIONAL,158620.0,0.016,0.0,48232757,0
2021-12-04,US,49084899,0,786470,USA_NATIONAL,66342.0,0.016,0.0,48298429,0
2021-12-05,US,49140079,0,786857,USA_NATIONAL,55180.0,0.016,0.0,48353222,0
2021-12-06,US,49317767,0,788274,USA_NATIONAL,177688.0,0.016,0.0,48529493,0
2021-12-07,US,49431030,0,789838,USA_NATIONAL,113263.0,0.016,0.0,48641192,0
2021-12-08,US,49580935,0,791654,USA_NATIONAL,149905.0,0.016,0.0,48789281,0
2021-12-09,US,49705462,0,793226,USA_NATIONAL,124527.0,0.016,0.0,48912236,0
2021-12-10,US,49863661,0,795025,USA_NATIONAL,158199.0,0.0159,0.0,49068636,0
2021-12-11,US,49920244,0,795625,USA_NATIONAL,56583.0,0.0159,0.0,49124619,0
2021-12-12,US,49972548,0,795977,USA_NATIONAL,52304.0,0.0159,0.0,49176571,0
2021-12-13,US,50158041,0,797384,USA_NATIONAL,185493.0,0.0159,0.0,49360657,1
2021-12-14,US,50273069,0,798933,USA_NATIONAL,115028.0,0.0159,0.0,49474136,0
2021-12-15,US,50416695,0,801186,USA_NATIONAL,143626.0,0.0159,0.0,49615509,0
2021-12-16,US,50558421,0,802479,USA_NATIONAL,141726.0,0.0159,0.0,49755942,0
2021-12-17,US,50751072,0,804329,USA_NATIONAL,192651.0,0.0158,0.0,49946743,1
2021-12-18,US,50830833,0,804973,USA_NATIONAL,79761.0,0.0158,0.0,50025860,0
2021-12-19,US,50920033,0,805270,USA_NATIONAL,89200.0,0.0158,0.0,50114763,0
2021-12-20,US,51160078,0,806849,USA_NATIONAL,240045.0,0.0158,0.0,50353229,1
2021-12-21,US,51339479,0,808800,USA_NATIONAL,179401.0,0.0158,0.0,50530679,0
2021-12-22,US,51583228,0,812988,USA_NATIONAL,243749.0,0.0158,0.0,50770240,0
2021-12-23,US,51852982,0,814373,USA_NATIONAL,269754.0,0.0157,0.0,51038609,0
2021-12-24,US,52101485,0,815067,USA_NATIONAL,248503.0,0.0156,0.0,51286418,0
2021-12-25,US,52188134,0,815296,USA_NATIONAL,86649.0,0.0156,0.0,51372838,0
2021-12-26,US,52366507,0,815645,USA_NATIONAL,178373.0,0.0156,0.0,51550862,0
2021-12-27,US,52867054,0,817438,USA_NATIONAL,500547.0,0.0155,0.0,52049616,1
2021-12-28,US,53229051,0,819753,USA_NATIONAL,361997.0,0.0154,0.0,52409298,0
2021-12-29,US,53731144,0,822108,USA_NATIONAL,502093.0,0.0153,0.0,52909036,1
2021-12-30,US,54321804,0,823603,USA_NATIONAL,590660.0,0.0152,0.0,53498201,1
2021-12-31,US,54835397,0,824314,USA_NATIONAL,513593.0,0.015,0.0,54011083,0
2022-01-01,US,55024111,0,824703,USA_NATIONAL,188714.0,0.015,0.0,54199408,0
2022-01-02,US,55309989,0,825081,USA_NATIONAL,285878.0,0.0149,0.0,54484908,0
2022-01-03,US,56354828,0,826921,USA_NATIONAL,1044839.0,0.0147,0.0,55527907,1
2022-01-04,US,57166940,0,829230,USA_NATIONAL,812112.0,0.0145,0.0,56337710,0
2022-01-05,US,57829451,0,831412,USA_NATIONAL,662511.0,0.0144,0.0,56998039,0
2022-01-06,US,58664396,0,833469,USA_NATIONAL,834945.0,0.0142,0.0,57830927,0
2022-01-07,US,59534080,0,835870,USA_NATIONAL,869684.0,0.014,0.0,58698210,0
2022-01-08,US,59931741,0,836684,USA_NATIONAL,397661.0,0.014,0.0,59095057,0
2022-01-09,US,60416690,0,837272,USA_NATIONAL,484949.0,0.0139,0.0,59579418,0
2022-01-10,US,61800485,0,839284,USA_NATIONAL,1383795.0,0.0136,0.0,60961201,1
2022-01-11,US,62587703,0,841753,USA_NATIONAL,787218.0,0.0134,0.0,61745950,0
2022-01-12,US,63436245,0,844559,USA_NATIONAL,848542.0,0.0133,0.0,62591686,0
2022-01-13,US,64297543,0,847077,USA_NATIONAL,861298.0,0.0132,0.0,63450466,0
2022-01-14,US,65177487,0,849815,USA_NATIONAL,879944.0,0.013,0.0,64327672,0
2022-01-15,US,65585769,0,850786,USA_NATIONAL,408282.0,0.013,0.0,64734983,0
2022-01-16,US,66065516,0,851525,USA_NATIONAL,479747.0,0.0129,0.0,65213991,0
2022-01-17,US,66740462,0,852546,USA_NATIONAL,674946.0,0.0128,0.0,65887916,0
2022-01-18,US,67869801,0,855229,USA_NATIONAL,1129339.0,0.0126,0.0,67014572,0
2022-01-19,US,68777782,0,858664,USA_NATIONAL,907981.0,0.0125,0.0,67919118,0
2022-01-20,US,69510296,0,861559,USA_NATIONAL,732514.0,0.0124,0.0,68648737,0
2022-01-21,US,70351280,0,864915,USA_NATIONAL,840984.0,0.0123,0.0,69486365,0
2022-01-22,US,70653756,0,865880,USA_NATIONAL,302476.0,0.0123,0.0,69787876,0
2022-01-23,US,71019151,0,866584,USA_NATIONAL,365395.0,0.0122,0.0,70152567,0
2022-01-24,US,71941130,0,868748,USA_NATIONAL,921979.0,0.0121,0.0,71072382,0
2022-01-25,US,72434260,0,871918,USA_NATIONAL,493130.0,0.012,0.0,71562342,0
2022-01-26,US,73058263,0,875749,USA_NATIONAL,624003.0,0.012,0.0,72182514,0
2022-01-27,US,73564529,0,878328,USA_NATIONAL,506266.0,0.0119,0.0,72686201,0
2022-01-28,US,74178562,0,882426,USA_NATIONAL,614033.0,0.0119,0.0,73296136,0
2022-01-29,US,74357179,0,883587,USA_NATIONAL,178617.0,0.0119,0.0,73473592,0
2022-01-30,US,74555112,0,884052,USA_NATIONAL,197933.0,0.0119,0.0,73671060,0
2022-01-31,US,75097338,0,886672,USA_NATIONAL,542226.0,0.0118,0.0,74210666,0
2022-02-01,US,75422719,0,890004,USA_NATIONAL,325381.0,0.0118,0.0,74532715,0
2022-02-02,US,75752221,0,893576,USA_NATIONAL,329502.0,0.0118,0.0,74858645,0
2022-02-03,US,76027012,0,896030,USA_NATIONAL,274791.0,0.0118,0.0,75130982,0
2022-02-04,US,76381952,0,900137,USA_NATIONAL,354940.0,0.0118,0.0,75481815,0
2022-02-05,US,76468358,0,901012,USA_NATIONAL,86406.0,0.0118,0.0,75567346,0
2022-02-06,US,76551822,0,901465,USA_NATIONAL,83464.0,0.0118,0.0,75650357,0
2022-02-07,US,76898215,0,904527,USA_NATIONAL,346393.0,0.0118,0.0,75993688,0
2022-02-08,US,77112479,0,907506,USA_NATIONAL,214264.0,0.0118,0.0,76204973,0
2022-02-09,US,77300879,0,910934,USA_NATIONAL,188400.0,0.0118,0.0,76389945,0
2022-02-10,US,77472152,0,914199,USA_NATIONAL,171273.0,0.0118,0.0,76557953,0
2022-02-11,US,77681472,0,916889,USA_NATIONAL,209320.0,0.0118,0.0,76764583,0
2022-02-12,US,77733334,0,917698,USA_NATIONAL,51862.0,0.0118,0.0,76815636,0
2022-02-13,US,77791646,0,918260,USA_NATIONAL,58312.0,0.0118,0.0,76873386,0
2022-02-14,US,77961828,0,921458,USA_NATIONAL,170182.0,0.0118,0.0,77040370,0
2022-02-15,US,78073003,0,924022,USA_NATIONAL,111175.0,0.0118,0.0,77148981,0
2022-02-16,US,78187841,0,927209,USA_NATIONAL,114838.0,0.0119,0.0,77260632,0
2022-02-17,US,78289539,0,930128,USA_NATIONAL,101698.0,0.0119,0.0,77359411,0
2022-02-18,US,78434715,0,932614,USA_NATIONAL,145176.0,0.0119,0.0,77502101,0
2022-02-19,US,78466121,0,933268,USA_NATIONAL,31406.0,0.0119,0.0,77532853,0
2022-02-20,US,78489122,0,933703,USA_NATIONAL,23001.0,0.0119,0.0,77555419,0
2022-02-21,US,78572010,0,934614,USA_NATIONAL,82888.0,0.0119,0.0,77637396,0
2022-02-22,US,78661358,0,936783,USA_NATIONAL,89348.0,0.0119,0.0,77724575,0
2022-02-23,US,78746506,0,939876,USA_NATIONAL,85148.0,0.0119,0.0,77806630,0
2022-02-24,US,78813584,0,942838,USA_NATIONAL,67078.0,0.012,0.0,77870746,0
2022-02-25,US,78887963,0,944911,USA_NATIONAL,74379.0,0.012,0.0,77943052,0
2022-02-26,US,78935375,0,945644,USA_NATIONAL,47412.0,0.012,0.0,77989731,0
2022-02-27,US,78953596,0,945865,USA_NATIONAL,18221.0,0.012,0.0,78007731,0
2022-02-28,US,79052519,0,948017,USA_NATIONAL,98923.0,0.012,0.0,78104502,0
2022-03-01,US,79099228,0,949790,USA_NATIONAL,46709.0,0.012,0.0,78149438,0
2022-03-02,US,79152640,0,951880,USA_NATIONAL,53412.0,0.012,0.0,78200760,0
2022-03-03,US,79201258,0,953584,USA_NATIONAL,48618.0,0.012,0.0,78247674,0
2022-03-04,US,79252523,0,955319,USA_NATIONAL,51265.0,0.0121,0.0,78297204,0
2022-03-05,US,79267444,0,955610,USA_NATIONAL,14921.0,0.0121,0.0,78311834,0
2022-03-06,US,79279840,0,955815,USA_NATIONAL,12396.0,0.0121,0.0,78324025,0
2022-03-07,US,79343929,0,957529,USA_NATIONAL,64089.0,0.0121,0.0,78386400,1
2022-03-08,US,79373683,0,958932,USA_NATIONAL,29754.0,0.0121,0.0,78414751,0
2022-03-09,US,79411388,0,960951,USA_NATIONAL,37705.0,0.0121,0.0,78450437,0
2022-03-10,US,79457977,0,962720,USA_NATIONAL,46589.0,0.0121,0.0,78495257,0
2022-03-11,US,79507694,0,964359,USA_NATIONAL,49717.0,0.0121,0.0,78543335,0
2022-03-12,US,79517911,0,964614,USA_NATIONAL,10217.0,0.0121,0.0,78553297,0
2022-03-13,US,79528961,0,964802,USA_NATIONAL,11050.0,0.0121,0.0,78564159,0
2022-03-14,US,79564354,0,966121,USA_NATIONAL,35393.0,0.0121,0.0,78598233,0
2022-03-15,US,79588738,0,967202,USA_NATIONAL,24384.0,0.0122,0.0,78621536,0
2022-03-16,US,79634875,0,969026,USA_NATIONAL,46137.0,0.0122,0.0,78665849,0
2022-03-17,US,79688041,0,970529,USA_NATIONAL,53166.0,0.0122,0.0,78717512,1
2022-03-18,US,79719388,0,971329,USA_NATIONAL,31347.0,0.0122,0.0,78748059,0
2022-03-19,US,79730270,0,971599,USA_NATIONAL,10882.0,0.0122,0.0,78758671,0
2022-03-20,US,79741713,0,971681,USA_NATIONAL,11443.0,0.0122,0.0,78770032,0
2022-03-21,US,79783990,0,973209,USA_NATIONAL,42277.0,0.0122,0.0,78810781,0
2022-03-22,US,79808558,0,973766,USA_NATIONAL,24568.0,0.0122,0.0,78834792,0
2022-03-23,US,79849247,0,975394,USA_NATIONAL,40689.0,0.0122,0.0,78873853,0
2022-03-24,US,79892237,0,976250,USA_NATIONAL,42990.0,0.0122,0.0,78915987,0
2022-03-25,US,79938661,0,976864,USA_NATIONAL,46424.0,0.0122,0.0,78961797,0
2022-03-26,US,79948075,0,977008,USA_NATIONAL,9414.0,0.0122,0.0,78971067,0
2022-03-27,US,79959836,0,977064,USA_NATIONAL,11761.0,0.0122,0.0,78982772,0
2022-03-28,US,79998748,0,978123,USA_NATIONAL,38912.0,0.0122,0.0,79020625,0
2022-03-29,US,80022811,0,979101,USA_NATIONAL,24063.0,0.0122,0.0,79043710,0
2022-03-30,US,80061842,0,980269,USA_NATIONAL,39031.0,0.0122,0.0,79081573,0
2022-03-31,US,80107303,0,980785,USA_NATIONAL,45461.0,0.0122,0.0,79126518,0
2022-04-01,US,80139338,0,981610,USA_NATIONAL,32035.0,0.0122,0.0,79157728,0
2022-04-02,US,80151068,0,981760,USA_NATIONAL,11730.0,0.0122,0.0,79169308,0
2022-04-03,US,80155304,0,981768,USA_NATIONAL,4236.0,0.0122,0.0,79173536,0
2022-04-04,US,80183801,0,982223,USA_NATIONAL,28497.0,0.0122,0.0,79201578,0
2022-04-05,US,80209383,0,982700,USA_NATIONAL,25582.0,0.0123,0.0,79226683,0
2022-04-06,US,80249869,0,983941,USA_NATIONAL,40486.0,0.0123,0.0,79265928,1
2022-04-07,US,80296887,0,984571,USA_NATIONAL,47018.0,0.0123,0.0,79312316,1
2022-04-08,US,80384319,0,985205,USA_NATIONAL,87432.0,0.0123,0.0,79399114,1
2022-04-09,US,80397170,0,985482,USA_NATIONAL,12851.0,0.0123,0.0,79411688,0
2022-04-10,US,80406370,0,985504,USA_NATIONAL,9200.0,0.0123,0.0,79420866,0
2022-04-11,US,80449944,0,985826,USA_NATIONAL,43574.0,0.0123,0.0,79464118,0
2022-04-12,US,80477797,0,986387,USA_NATIONAL,27853.0,0.0123,0.0,79491410,0
2022-04-13,US,80518989,0,987343,USA_NATIONAL,41192.0,0.0123,0.0,79531646,0
2022-04-14,US,80573532,0,988121,USA_NATIONAL,54543.0,0.0123,0.0,79585411,0
2022-04-15,US,80612681,0,988558,USA_NATIONAL,39149.0,0.0123,0.0,79624123,0
2022-04-16,US,80625120,0,988609,USA_NATIONAL,12439.0,0.0123,0.0,79636511,0
